时间戳,帧计数器,游戏时间,挂载对象位置X,挂载对象位置Y,挂载对象位置Z,挂载对象旋转X,挂载对象旋转Y,挂载对象旋转Z,目标对象1旋转X,目标对象1旋转Y,目标对象1旋转Z,注视原点X,注视原点Y,注视原点Z,注视方向X,注视方向Y,注视方向Z,碰撞点X,碰撞点Y,碰撞点Z,碰撞物体名称,左瞳孔直径,右瞳孔直径,左瞳孔X,左瞳孔Y,右瞳孔X,右瞳孔Y,左眼睁眼度,右眼睁眼度,眼动追踪状态,
06:28.2,2419,27.5837,0.143023,1.238415,95.59966,345.3967,357.7853,357.877,0,0,0,0.141783,1.246977,95.6112,-0.206882,-0.039299,0.977576,-6.07736,0.065588,124.9985,Arch,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.2,2420,27.5944,0.141081,1.238376,95.69092,345.3932,357.8262,357.8883,0,0,0,0.139849,1.246938,95.70245,-0.206129,-0.039271,0.977737,-6.078247,0.062277,125.1969,Arch,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.2,2421,27.6057,0.139145,1.238388,95.78217,345.4131,357.8679,357.9118,0,0,0,0.13792,1.246945,95.7937,-0.20246,-0.044271,0.978289,-5.56453,0.000018,123.348,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.2,2422,27.6163,0.137283,1.238389,95.87341,345.4292,357.8827,357.921,0,0,0,0.136061,1.246943,95.88496,-0.20391,-0.045964,0.97791,-5.395644,0.000018,122.4139,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.2,2423,27.6273,0.135515,1.238348,95.96466,345.4462,357.9104,357.9312,0,0,0,0.134295,1.246898,95.97621,-0.205654,-0.047252,0.977483,-5.292446,0.000018,121.7698,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.3,2424,27.6383,0.133766,1.2383,96.0559,345.4356,357.9432,357.9463,0,0,0,0.132553,1.246853,96.06744,-0.205019,-0.047115,0.977624,-5.293039,0.000018,121.9392,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.3,2425,27.6499,0.132063,1.238301,96.14714,345.4594,357.9744,357.9475,0,0,0,0.130856,1.246849,96.15869,-0.2036,-0.049099,0.977822,-5.039367,0.000018,120.9895,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.3,2426,27.6608,0.130428,1.238257,96.23838,345.4861,358.0132,357.9548,0,0,0,0.129229,1.246799,96.24994,-0.20519,-0.051136,0.977386,-4.873671,0.000017,120.0804,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.3,2427,27.6721,0.128826,1.23821,96.32961,345.502,358.0347,357.9759,0,0,0,0.127626,1.246748,96.34116,-0.204714,-0.051469,0.977468,-4.831115,0.000017,120.0182,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.3,2428,27.6837,0.127258,1.238191,96.42083,345.5316,358.0503,358.0031,0,0,0,0.126061,1.246723,96.4324,-0.204993,-0.051833,0.97739,-4.80455,0.000017,119.9411,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.3,2429,27.7017,0.124411,1.238142,96.60325,345.564,358.0961,358.0381,0,0,0,0.123219,1.246667,96.61481,-0.206142,-0.052732,0.9771,-4.750232,0.000017,119.7146,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.3,2430,27.7105,0.124296,1.238095,96.60325,345.5606,358.0583,358.0508,0,0,0,0.123095,1.246621,96.61481,-0.208738,-0.052748,0.976548,-4.810011,0.000017,119.6936,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.3,2431,27.7183,0.122866,1.238095,96.69446,345.5796,358.0758,358.0527,0,0,0,0.121668,1.246617,96.70602,-0.20843,-0.05308,0.976596,-4.773386,0.000017,119.6418,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.4,2432,27.7266,0.121513,1.238056,96.78563,345.5748,358.0989,358.0591,0,0,0,0.120319,1.246579,96.7972,-0.210156,-0.053208,0.976219,-4.803233,0.000017,119.6682,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.4,2433,27.7377,0.120203,1.238028,96.87683,345.6094,358.1322,358.0596,0,0,0,0.119017,1.246543,96.8884,-0.211115,-0.053893,0.975974,-4.763978,0.000017,119.4622,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.4,2434,27.7488,0.118902,1.238017,96.968,345.6437,358.1668,358.077,0,0,0,0.11772,1.246526,96.97958,-0.210436,-0.054535,0.976086,-4.692235,0.000017,119.2901,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.4,2435,27.7599,0.117662,1.237983,97.05915,345.6699,358.1862,358.0963,0,0,0,0.116484,1.246486,97.07074,-0.210931,-0.053436,0.976039,-4.803792,0.000017,119.8382,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.4,2436,27.7715,0.116514,1.237885,97.15028,345.6958,358.2206,358.1052,0,0,0,0.115339,1.246383,97.16187,-0.208025,-0.050706,0.976808,-4.997986,0.000018,121.1721,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.4,2437,27.7825,0.115353,1.237832,97.24142,345.7135,358.2528,358.1138,0,0,0,0.114183,1.246326,97.25301,-0.207433,-0.051034,0.976917,-4.951569,0.000018,121.1105,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.4,2438,27.7937,0.114243,1.237808,97.33253,345.7477,358.2845,358.1251,0,0,0,0.113079,1.246295,97.34413,-0.173134,-0.05825,0.983174,-3.591168,0.000017,118.3794,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.4,2439,27.8054,0.113253,1.237724,97.42361,345.7678,358.319,358.1284,0,0,0,0.112097,1.246207,97.43521,-0.090171,-0.075436,0.993065,-1.377513,0.000016,113.8405,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.4,2440,27.8168,0.112265,1.237668,97.51469,345.7895,358.3701,358.1428,0,0,0,0.111116,1.246146,97.5263,-0.05598,-0.084603,0.994841,-0.713418,0.000016,112.1795,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.5,2441,27.8284,0.111378,1.23759,97.60577,345.8096,358.4154,358.1642,0,0,0,0.110237,1.246063,97.61738,-0.055071,-0.084963,0.994861,-0.697421,0.000016,112.2077,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.5,2442,27.8403,0.110495,1.237514,97.69682,345.8287,358.4796,358.1732,0,0,0,0.109367,1.245983,97.70844,-0.0325,-0.09179,0.995248,-0.331786,0.000016,111.218,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.5,2443,27.8573,0.108936,1.237493,97.87892,345.8642,358.5679,358.1775,0,0,0,0.107824,1.245955,97.89055,-0.020936,-0.09781,0.994985,-0.158868,0.000016,110.565,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.5,2444,27.8654,0.108999,1.23745,97.87891,345.8932,358.603,358.1759,0,0,0,0.107895,1.245907,97.89054,-0.020336,-0.098312,0.994948,-0.149817,0.000016,110.4993,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.5,2445,27.8738,0.108276,1.2374,97.96993,345.8965,358.6781,358.171,0,0,0,0.107187,1.245855,97.98156,-0.01906,-0.098371,0.994967,-0.134203,0.000016,110.5826,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.5,2446,27.8867,0.107624,1.237391,98.06094,345.917,358.7758,358.1782,0,0,0,0.106554,1.245843,98.07257,-0.005282,-0.102183,0.994752,0.042155,0.000016,110.2007,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.5,2447,27.8996,0.107115,1.237356,98.15198,345.9116,358.8636,358.169,0,0,0,0.106064,1.245809,98.16361,-0.003813,-0.102092,0.994768,0.05954,0.000016,110.3024,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.5,2448,27.9121,0.106079,1.237334,98.33453,345.9317,358.9885,358.1772,0,0,0,0.105053,1.245783,98.34617,0.001272,-0.103148,0.994665,0.120418,0.000016,110.3592,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.5,2449,27.9255,0.105715,1.237336,98.42663,345.9407,359.1046,358.1873,0,0,0,0.104712,1.245782,98.43827,0.005023,-0.103715,0.994594,0.165049,0.000016,110.3848,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.6,2450,27.9382,0.1054,1.237348,98.51868,345.9481,359.2241,358.2039,0,0,0,0.10442,1.245792,98.53033,0.007196,-0.103836,0.994568,0.190758,0.000016,110.4627,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.6,2451,27.949,0.105116,1.237348,98.61075,345.9435,359.3335,358.2185,0,0,0,0.104155,1.245794,98.62239,0.010571,-0.104251,0.994495,0.230478,0.000016,110.5064,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.6,2452,27.9618,0.105049,1.237355,98.70278,345.919,359.5431,358.1928,0,0,0,0.104134,1.245806,98.71443,0.014147,-0.103311,0.994549,0.274726,0.000016,110.7073,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.6,2453,27.9753,0.104948,1.237368,98.79483,345.908,359.6816,358.1584,0,0,0,0.104065,1.245821,98.80648,0.01641,-0.103227,0.994523,0.302113,0.000016,110.809,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.6,2454,27.9882,0.104912,1.23746,98.88687,345.8558,359.9043,358.1154,0,0,0,0.104076,1.245925,98.89852,0.020017,-0.102338,0.994548,0.34777,0.000016,111.0066,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.6,2455,28.0011,0.104782,1.237514,99.07094,345.8257,0.119448,358.0619,0,0,0,0.103998,1.245986,99.08258,0.023246,-0.101698,0.994544,0.388802,0.000016,111.2674,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.6,2456,28.0205,0.104937,1.237582,99.1629,345.7375,0.340393,358.106,0,0,0,0.104193,1.246071,99.17452,0.027202,-0.099733,0.994642,0.444052,0.000016,111.6014,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.7,2457,28.0287,0.105158,1.237646,99.25486,345.6758,0.528084,358.1638,0,0,0,0.104446,1.246147,99.26649,0.030806,-0.09864,0.994646,0.493618,0.000016,111.8319,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.7,2458,28.0381,0.105322,1.237695,99.34681,345.631,0.675399,358.1779,0,0,0,0.104639,1.246204,99.35843,0.029143,-0.092739,0.995264,0.496248,0.000016,112.7324,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.7,2459,28.0528,0.105621,1.237786,99.43872,345.5659,0.889707,358.1522,0,0,0,0.104982,1.246309,99.45034,0.021815,-0.076796,0.996808,0.459003,0.000017,115.6271,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.7,2460,28.0666,0.105976,1.237906,99.53062,345.5027,1.105062,358.1535,0,0,0,0.105383,1.246441,99.54222,0.016025,-0.061927,0.997952,0.427921,0.000017,119.6282,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.7,2461,28.0801,0.106564,1.238016,99.71447,345.4145,1.379743,358.1147,0,0,0,0.10603,1.246571,99.72606,0.016326,-0.052691,0.998477,0.492263,0.000018,123.3478,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.7,2462,28.0938,0.10704,1.238138,99.80636,345.336,1.596738,358.1053,0,0,0,0.10655,1.246708,99.81795,0.018905,-0.04917,0.998611,0.585867,0.000018,125.1372,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.7,2463,28.1071,0.107576,1.238299,99.89821,345.2316,1.850207,358.1229,0,0,0,0.107134,1.24689,99.90978,0.023417,-0.047353,0.998604,0.723734,0.000019,126.2042,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:28.7,2464,28.1207,0.10816,1.238463,99.99007,345.1177,2.083189,358.1543,0,0,0,0.107761,1.247077,100.0016,0.023448,-0.040145,0.998919,0.836157,0.000019,131.032,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
